23:01:35.458 ; Main  ; Info ; Creating Kernel Object
12:17:47.749 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
12:17:48.446 ; Main  ; Info ; GCPtr exit manual collect
12:17:48.448 ; GCPtr ; Warn ; Deleting [009742C8]
12:17:48.449 ; GCPtr ; Warn ; Deleting [0099A600]
12:17:48.451 ; GCPtr ; Warn ; Deleting [0099C750]
12:17:48.452 ; Main  ; Info ; Calling SDL_Quit()
12:17:56.647 ; Main  ; Info ; test
12:17:56.656 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
12:17:56.660 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
12:17:56.662 ; SmpegPlayer ; Info ; constructor successfull
12:17:57.220 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
12:17:57.385 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
12:17:57.571 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
12:17:58.116 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
12:17:58.135 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
12:17:59.905 ; Main  ; Info ; GCPtr exit manual collect
12:17:59.907 ; GCPtr ; Warn ; Deleting [004642C8]
12:17:59.908 ; GCPtr ; Warn ; Deleting [0048A600]
12:17:59.910 ; GCPtr ; Warn ; Deleting [0048C750]
12:17:59.912 ; Main  ; Info ; Calling SDL_Quit()
12:21:38.582 ; Main  ; Info ; test
12:21:38.590 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
12:21:38.594 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
12:21:38.596 ; SmpegPlayer ; Info ; constructor successfull
12:21:39.155 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
12:21:39.319 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
12:21:39.503 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
12:21:40.047 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
12:21:40.065 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
12:21:40.687 ; Main  ; Info ; GCPtr exit manual collect
12:21:40.689 ; GCPtr ; Warn ; Deleting [00A242C8]
12:21:40.691 ; GCPtr ; Warn ; Deleting [00A4A600]
12:21:40.692 ; GCPtr ; Warn ; Deleting [00A4C750]
12:21:40.694 ; Main  ; Info ; Calling SDL_Quit()
12:30:04.945 ; Main  ; Info ; test
12:30:04.953 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
12:30:04.957 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
12:30:04.960 ; SmpegPlayer ; Info ; constructor successfull
12:30:05.529 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
12:30:05.693 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
12:30:05.877 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
12:30:06.435 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
12:30:06.454 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
12:30:07.044 ; Main  ; Info ; GCPtr exit manual collect
12:30:07.046 ; GCPtr ; Warn ; Deleting [004542C8]
12:30:07.047 ; GCPtr ; Warn ; Deleting [0047A600]
12:30:07.049 ; GCPtr ; Warn ; Deleting [0047C750]
12:30:07.050 ; Main  ; Info ; Calling SDL_Quit()
12:37:23.565 ; Main  ; Info ; test
12:37:23.574 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
12:37:23.577 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
12:37:23.580 ; SmpegPlayer ; Info ; constructor successfull
12:37:24.139 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
12:37:24.303 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
12:37:24.487 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
12:37:25.033 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
12:37:25.053 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
12:37:26.689 ; Main  ; Info ; GCPtr exit manual collect
12:37:26.691 ; GCPtr ; Warn ; Deleting [023742C8]
12:37:26.692 ; GCPtr ; Warn ; Deleting [0239A600]
12:38:56.573 ; Main  ; Info ; test
12:38:56.582 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
12:38:56.586 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
12:38:56.588 ; SmpegPlayer ; Info ; constructor successfull
12:38:57.133 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
12:38:57.297 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
12:38:57.480 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
12:38:58.027 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
12:38:58.045 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
12:38:58.697 ; Main  ; Info ; GCPtr exit manual collect
12:38:58.699 ; GCPtr ; Warn ; Deleting [004A42C8]
12:38:58.700 ; GCPtr ; Warn ; Deleting [004CA600]
12:38:58.702 ; GCPtr ; Warn ; Deleting [004CC958]
12:38:58.704 ; Main  ; Info ; Calling SDL_Quit()
12:55:46.873 ; Main  ; Info ; test
12:55:46.881 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
12:55:46.885 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
12:55:46.887 ; SmpegPlayer ; Info ; constructor successfull
12:55:47.456 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
12:55:47.621 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
12:55:47.804 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
12:55:48.348 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
12:55:48.368 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
12:55:48.724 ; Main  ; Info ; GCPtr exit manual collect
12:55:48.726 ; GCPtr ; Warn ; Deleting [009D42C8]
12:55:48.727 ; GCPtr ; Warn ; Deleting [009FA600]
12:55:48.729 ; GCPtr ; Warn ; Deleting [009FC958]
12:55:48.730 ; Main  ; Info ; Calling SDL_Quit()
13:01:58.212 ; Main  ; Info ; test
13:01:58.221 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:01:58.225 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:01:58.227 ; SmpegPlayer ; Info ; constructor successfull
13:01:58.786 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:01:58.949 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:01:59.131 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:01:59.678 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:01:59.699 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:02:00.698 ; Main  ; Info ; GCPtr exit manual collect
13:02:00.700 ; GCPtr ; Warn ; Deleting [023A42C8]
13:02:00.701 ; GCPtr ; Warn ; Deleting [023CA600]
13:06:33.346 ; Main  ; Info ; test
13:06:33.355 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:06:33.358 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:06:33.361 ; SmpegPlayer ; Info ; constructor successfull
13:06:33.924 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:06:34.088 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:06:34.271 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:06:34.818 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:06:34.836 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:06:44.364 ; Main  ; Info ; test
13:06:44.372 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:06:44.376 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:06:44.379 ; SmpegPlayer ; Info ; constructor successfull
13:06:44.931 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:06:45.095 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:06:45.278 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:06:45.824 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:06:45.842 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:07:35.995 ; Main  ; Info ; test
13:07:36.004 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:07:36.008 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:07:36.010 ; SmpegPlayer ; Info ; constructor successfull
13:07:36.575 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:07:36.738 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:07:36.921 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:07:37.472 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:07:37.491 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:08:16.662 ; Main  ; Info ; test
13:08:16.671 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:08:16.675 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:08:16.678 ; SmpegPlayer ; Info ; constructor successfull
13:08:17.244 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:08:17.408 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:08:17.592 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:08:18.143 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:08:18.162 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:08:53.353 ; Main  ; Info ; test
13:08:53.363 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:08:53.366 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:08:53.369 ; SmpegPlayer ; Info ; constructor successfull
13:08:53.950 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:08:54.114 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:08:54.298 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:08:54.850 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:08:54.869 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:08:58.882 ; Main  ; Info ; GCPtr exit manual collect
13:08:58.884 ; GCPtr ; Warn ; Deleting [020642C8]
13:08:58.885 ; GCPtr ; Warn ; Deleting [0208A600]
13:09:12.434 ; Main  ; Info ; test
13:09:12.443 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:09:12.447 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:09:12.449 ; SmpegPlayer ; Info ; constructor successfull
13:09:13.015 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:09:13.177 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:09:13.359 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:09:13.903 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:09:13.921 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:09:42.491 ; Main  ; Info ; test
13:09:42.500 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:09:42.504 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:09:42.507 ; SmpegPlayer ; Info ; constructor successfull
13:09:43.078 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:09:43.242 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:09:43.427 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:09:43.974 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:09:43.995 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:09:46.094 ; Main  ; Info ; GCPtr exit manual collect
13:09:46.096 ; GCPtr ; Warn ; Deleting [023D42C8]
13:09:46.098 ; GCPtr ; Warn ; Deleting [023FA600]
13:09:46.099 ; GCPtr ; Warn ; Deleting [023FC978]
13:09:46.101 ; GCPtr ; Warn ; Deleting [02415870]
13:09:46.102 ; GCPtr ; Warn ; Deleting [02417AC0]
13:09:46.104 ; Main  ; Info ; Calling SDL_Quit()
13:09:57.771 ; Main  ; Info ; test
13:09:57.780 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:09:57.783 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:09:57.786 ; SmpegPlayer ; Info ; constructor successfull
13:09:58.336 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:09:58.500 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:09:58.684 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:09:59.230 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:09:59.249 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:10:15.701 ; Main  ; Info ; GCPtr exit manual collect
13:10:15.703 ; GCPtr ; Warn ; Deleting [006442C8]
13:10:15.704 ; GCPtr ; Warn ; Deleting [0066A600]
13:10:15.706 ; GCPtr ; Warn ; Deleting [0066C978]
13:10:15.708 ; Main  ; Info ; Calling SDL_Quit()
13:10:45.884 ; Main  ; Info ; test
13:10:45.893 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:10:45.897 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:10:45.900 ; SmpegPlayer ; Info ; constructor successfull
13:10:46.476 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:10:46.640 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:10:46.827 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:10:47.391 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:10:47.410 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:10:54.866 ; TCPsocketClient ; Error ; SDLNet_TCP_Open: Couldn't connect to remote host
13:10:56.211 ; Main  ; Info ; GCPtr exit manual collect
13:10:56.213 ; GCPtr ; Warn ; Deleting [009242C8]
13:10:56.214 ; GCPtr ; Warn ; Deleting [0094A600]
13:10:56.216 ; GCPtr ; Warn ; Deleting [0094C978]
13:10:56.217 ; GCPtr ; Warn ; Deleting [009673F0]
13:10:56.219 ; GCPtr ; Warn ; Deleting [00966D20]
13:10:56.220 ; GCPtr ; Warn ; Deleting [00964990]
13:10:56.222 ; GCPtr ; Warn ; Deleting [009668A0]
13:10:56.224 ; Main  ; Info ; Calling SDL_Quit()
13:11:02.745 ; Main  ; Info ; test
13:11:02.754 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:11:02.757 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:11:02.760 ; SmpegPlayer ; Info ; constructor successfull
13:11:03.326 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:11:03.490 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:11:03.674 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:11:04.233 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:11:04.252 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:11:08.008 ; Main  ; Info ; GCPtr exit manual collect
13:11:08.010 ; GCPtr ; Warn ; Deleting [008C42C8]
13:11:08.011 ; GCPtr ; Warn ; Deleting [008EA600]
13:11:08.013 ; GCPtr ; Warn ; Deleting [008EC978]
13:11:08.014 ; Main  ; Info ; Calling SDL_Quit()
13:11:22.774 ; Main  ; Info ; test
13:11:22.783 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:11:22.787 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:11:22.789 ; SmpegPlayer ; Info ; constructor successfull
13:11:23.371 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:11:23.537 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:11:23.722 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:11:24.284 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:11:24.302 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:11:58.027 ; Main  ; Info ; test
13:11:58.037 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:11:58.040 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:11:58.043 ; SmpegPlayer ; Info ; constructor successfull
13:11:58.626 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:11:58.791 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:11:58.975 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:11:59.527 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:11:59.546 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:12:07.760 ; Main  ; Info ; GCPtr exit manual collect
13:12:07.762 ; GCPtr ; Warn ; Deleting [008E42C8]
13:12:07.764 ; GCPtr ; Warn ; Deleting [0090A600]
13:12:07.765 ; GCPtr ; Warn ; Deleting [0090C978]
13:12:07.766 ; GCPtr ; Warn ; Deleting [00925870]
13:12:07.768 ; GCPtr ; Warn ; Deleting [00927AC0]
13:12:07.769 ; Main  ; Info ; Calling SDL_Quit()
13:12:41.074 ; Main  ; Info ; test
13:12:41.082 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:12:41.086 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:12:41.089 ; SmpegPlayer ; Info ; constructor successfull
13:12:41.666 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:12:41.831 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:12:42.015 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:12:42.568 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:12:42.585 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:13:01.732 ; Main  ; Info ; GCPtr exit manual collect
13:13:01.734 ; GCPtr ; Warn ; Deleting [005542C8]
13:13:01.735 ; GCPtr ; Warn ; Deleting [0057A600]
13:13:01.737 ; GCPtr ; Warn ; Deleting [0057C978]
13:13:01.738 ; GCPtr ; Warn ; Deleting [0057C568]
13:13:01.740 ; GCPtr ; Warn ; Deleting [00597AC0]
13:13:01.742 ; Main  ; Info ; Calling SDL_Quit()
13:13:04.356 ; Main  ; Info ; test
13:13:04.365 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:13:04.368 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:13:04.371 ; SmpegPlayer ; Info ; constructor successfull
13:13:04.941 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:13:05.105 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:13:05.287 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:13:05.834 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
13:13:05.852 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
13:13:09.221 ; Main  ; Info ; GCPtr exit manual collect
13:13:09.223 ; GCPtr ; Warn ; Deleting [007042C8]
13:13:09.224 ; GCPtr ; Warn ; Deleting [0072A600]
13:13:09.226 ; GCPtr ; Warn ; Deleting [0072C978]
13:13:09.228 ; GCPtr ; Warn ; Deleting [0072C568]
13:13:09.229 ; GCPtr ; Warn ; Deleting [00747AC0]
13:13:09.231 ; Main  ; Info ; Calling SDL_Quit()
13:13:10.623 ; Main  ; Info ; test
13:13:10.632 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
13:13:10.635 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
13:13:10.638 ; SmpegPlayer ; Info ; constructor successfull
13:13:11.197 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
13:13:11.361 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
13:13:11.544 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
13:13:12.089 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
